CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,Age_Years,Employed_Years,Family_Dependency,Income_Category,y
-0.7302547517498501,-0.7798936843528961,0.6624567313140607,-0.57687124710854,0.35589772120902097,-1.4253253598070865,0.6121905745658967,0.6471836591720743,-0.3184708718301477,1.853795358605768,-0.6568365833034577,-0.29568448910010287,1.1784859350931787,-0.2910085720815205,0.542736560215271,1.6687186315473503,-0.6380870883875304,-1.3416407864998738,1
1.3693851325222892,-0.7798936843528961,0.6624567313140607,0.730633846065848,-0.4676350233095069,0.8750706372992506,0.6121905745658967,-0.39800958884484167,3.654964834098083,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,-1.1384913426980743,-0.2910085720815205,0.8461337325547515,0.6592934536335501,1.7729124710400588,0.4472135954999579,1
1.3693851325222892,1.282226052169833,0.6624567313140607,-0.57687124710854,-0.12822046421366667,-0.275127361253918,0.6121905745658967,-0.39800958884484167,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,1.1784859350931787,-0.2910085720815205,1.2499495879056768,1.2646846583745326,-0.6380870883875304,0.4472135954999579,1
-0.7302547517498501,-0.7798936843528961,0.6624567313140607,-0.57687124710854,-0.4759602942941631,0.8750706372992506,-0.9341357062269723,-0.39800958884484167,3.654964834098083,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,-1.3167203640666323,-0.2910085720815205,-1.3555833621290037,-0.8985200954449238,-0.6380870883875304,0.4472135954999579,0
-0.7302547517498501,1.282226052169833,0.6624567313140607,-0.57687124710854,0.7558092952876314,-1.4253253598070865,0.6121905745658967,-0.39800958884484167,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,-1.3167203640666323,-0.2910085720815205,-1.7088687074784343,-0.7565408155187475,-0.6380870883875304,1.3416407864998738,1
-0.7302547517498501,-0.7798936843528961,-1.5095325516828593,-0.57687124710854,-0.6193855597143036,-1.4253253598070865,0.6121905745658967,1.6923769071889905,-0.3184708718301477,1.853795358605768,-0.6568365833034577,-0.29568448910010287,-0.9602623213295164,-0.2910085720815205,-1.4570726067930218,-0.7412344990954794,-0.6380870883875304,-0.4472135954999579,0
-0.7302547517498501,1.282226052169833,0.6624567313140607,-0.57687124710854,-1.5154326908078546,-0.8502263605305023,0.6121905745658967,-0.39800958884484167,3.654964834098083,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,1.1784859350931787,-0.2910085720815205,1.4706994006664422,-1.0001223682545481,-0.6380870883875304,-0.4472135954999579,1
1.3693851325222892,1.282226052169833,0.6624567313140607,-0.57687124710854,0.05738154560778264,0.8750706372992506,0.6121905745658967,-0.39800958884484167,-0.3184708718301477,-0.5394338675829333,1.5224486964027724,-0.29568448910010287,-1.3167203640666323,-1.447640416602668,0.9249270701842005,1.5449485901247173,-0.6380870883875304,-1.3416407864998738,1
-0.7302547517498501,-0.7798936843528961,-1.5095325516828593,-0.57687124710854,0.5129395123293022,-1.4253253598070865,0.6121905745658967,2.7375701552059066,-0.3184708718301477,-0.5394338675829333,1.5224486964027724,-0.29568448910010287,-1.1384913426980743,-0.2910085720815205,1.1655893296828432,0.6511124914073206,-0.6380870883875304,-1.3416407864998738,1
1.3693851325222892,-0.7798936843528961,-1.5095325516828593,-0.57687124710854,-0.3692330836751574,0.8750706372992506,0.6121905745658967,-1.4432028368617578,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,3.3819832857767986,-1.673178406803748,-0.2910085720815205,0.06976242210806338,-0.9879828759188528,-0.6380870883875304,0.4472135954999579,1
-0.7302547517498501,-0.7798936843528961,-1.5095325516828593,-0.57687124710854,0.9088159662130545,0.8750706372992506,-1.7072988466234067,-0.39800958884484167,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,-0.42557525722384265,-0.2910085720815205,0.10316394566837307,0.01590035984169512,-0.6380870883875304,1.3416407864998738,1
1.3693851325222892,1.282226052169833,-1.5095325516828593,-0.57687124710854,-1.1448033492710712,-0.8502263605305023,0.6121905745658967,-0.39800958884484167,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,1.1784859350931787,-1.447640416602668,-0.6819859703294223,-1.0001223682545481,-0.6380870883875304,-0.4472135954999579,1
1.3693851325222892,-0.7798936843528961,-1.5095325516828593,3.3456440324146244,0.44905423372805475,-0.275127361253918,0.6121905745658967,1.6923769071889905,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,-0.24734623585528476,2.0222551169607743,1.1906404723530757,-0.42217697227252926,2.9784212919795987,-1.3416407864998738,1
-0.7302547517498501,1.282226052169833,0.6624567313140607,-0.57687124710854,0.7606947466036211,-1.4253253598070865,0.6121905745658967,2.7375701552059066,-0.3184708718301477,-0.5394338675829333,1.5224486964027724,-0.29568448910010287,-0.42557525722384265,-0.2910085720815205,1.145890995275481,0.5236478218825192,-0.6380870883875304,1.3416407864998738,1
-0.7302547517498501,-0.7798936843528961,0.6624567313140607,0.730633846065848,-0.5514933448923021,0.8750706372992506,0.6121905745658967,1.6923769071889905,-0.3184708718301477,1.853795358605768,-0.6568365833034577,-0.29568448910010287,1.1784859350931787,0.8656232724396269,-0.35974691290463834,-0.3662297467254115,0.9692486301103321,-0.4472135954999579,1
-0.7302547517498501,-0.7798936843528961,0.6624567313140607,0.730633846065848,-1.4892855243935719,-0.8502263605305023,0.6121905745658967,-0.39800958884484167,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,1.1784859350931787,0.8656232724396269,-0.5762144790551079,-1.0001223682545481,0.9692486301103321,-0.4472135954999579,1
-0.7302547517498501,-0.7798936843528961,0.6624567313140607,-0.57687124710854,1.1093217990233846,0.8750706372992506,-1.7072988466234067,-0.39800958884484167,-0.3184708718301477,1.853795358605768,-0.6568365833034577,-0.29568448910010287,1.1784859350931787,-0.2910085720815205,0.8315740940797453,-0.29972644088638456,-0.6380870883875304,1.3416407864998738,1
-0.7302547517498501,-0.7798936843528961,0.6624567313140607,0.730633846065848,-0.2730006226327965,0.8750706372992506,0.6121905745658967,-0.39800958884484167,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,3.3819832857767986,-1.3167203640666323,0.8656232724396269,-1.6191556409927303,-0.9423278286563462,0.9692486301103321,0.4472135954999579,1
-0.7302547517498501,-0.7798936843528961,0.6624567313140607,-0.57687124710854,0.7391250700321943,-1.4253253598070865,-1.7072988466234067,-0.39800958884484167,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,-1.3167203640666323,-0.2910085720815205,1.249735475575162,1.8703397651228126,-0.6380870883875304,1.3416407864998738,1
-0.7302547517498501,1.282226052169833,0.6624567313140607,-0.57687124710854,1.1390139594487214,0.8750706372992506,-1.7072988466234067,-0.39800958884484167,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,0.6437988709875049,-0.2910085720815205,-0.17368329768727161,0.6490012753489388,-0.6380870883875304,1.3416407864998738,1
-0.7302547517498501,1.282226052169833,0.6624567313140607,-0.57687124710854,-0.6872204900360953,-0.275127361253918,0.6121905745658967,-0.39800958884484167,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,-0.06911721448672682,-0.2910085720815205,-0.19059817179794147,-0.42059356022874284,-0.6380870883875304,-0.4472135954999579,0
-0.7302547517498501,-0.7798936843528961,0.6624567313140607,0.730633846065848,-0.035546516324409846,0.8750706372992506,0.6121905745658967,-0.39800958884484167,-0.3184708718301477,-0.5394338675829333,1.5224486964027724,-0.29568448910010287,1.1784859350931787,0.8656232724396269,0.5930529578862505,0.5529409446925668,0.9692486301103321,-1.3416407864998738,1
-0.7302547517498501,1.282226052169833,-1.5095325516828593,-0.57687124710854,-0.4952885429413367,0.8750706372992506,0.6121905745658967,-0.39800958884484167,-0.3184708718301477,1.853795358605768,1.5224486964027724,3.3819832857767986,0.28734082825038904,-0.2910085720815205,0.5127608339431982,0.41016995874449724,-0.6380870883875304,0.4472135954999579,1
-0.7302547517498501,1.282226052169833,0.6624567313140607,0.730633846065848,0.8815148608265225,-1.4253253598070865,0.6121905745658967,-0.39800958884484167,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,-1.3167203640666323,0.8656232724396269,-0.7939667191886659,-0.49052759216264014,0.9692486301103321,1.3416407864998738,1
-0.7302547517498501,1.282226052169833,-1.5095325516828593,-0.57687124710854,0.7998663461238646,-1.4253253598070865,0.6121905745658967,-0.39800958884484167,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,-1.3167203640666323,-0.2910085720815205,1.5366459984650027,0.19772884286982811,-0.6380870883875304,1.3416407864998738,0
1.3693851325222892,-0.7798936843528961,0.6624567313140607,0.730633846065848,-0.3433501133758478,0.8750706372992506,0.6121905745658967,-0.39800958884484167,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,-1.851407428172306,0.8656232724396269,1.684811731181249,-0.16038618103318547,0.9692486301103321,0.4472135954999579,1
-0.7302547517498501,-0.7798936843528961,-1.5095325516828593,-0.57687124710854,-0.4161337371018613,0.8750706372992506,0.6121905745658967,-1.4432028368617578,3.654964834098083,-0.5394338675829333,1.5224486964027724,-0.29568448910010287,-1.3167203640666323,-1.447640416602668,0.1005945977021957,1.200556470601185,-0.6380870883875304,0.4472135954999579,1
-0.7302547517498501,-0.7798936843528961,-1.5095325516828593,-0.57687124710854,-1.4692868179559297,-0.8502263605305023,-1.7072988466234067,1.6923769071889905,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,1.1784859350931787,-1.447640416602668,0.22242451376512043,-1.0001223682545481,-0.6380870883875304,-0.4472135954999579,1
-0.7302547517498501,1.282226052169833,0.6624567313140607,-0.57687124710854,-0.2730844871411054,0.8750706372992506,0.6121905745658967,-0.39800958884484167,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,-0.42557525722384265,-0.2910085720815205,0.1982298204169474,1.2013481766230785,-0.6380870883875304,0.4472135954999579,1
-0.7302547517498501,-0.7798936843528961,0.6624567313140607,-0.57687124710854,-0.48479448077869375,0.8750706372992506,0.6121905745658967,1.6923769071889905,-0.3184708718301477,-0.5394338675829333,1.5224486964027724,3.3819832857767986,-0.7820332999609585,-1.447640416602668,-0.03772196781036942,-0.014448370997543208,-0.6380870883875304,0.4472135954999579,1
-0.7302547517498501,-0.7798936843528961,0.6624567313140607,-0.57687124710854,0.06823535443175056,-1.4253253598070865,0.6121905745658967,-0.39800958884484167,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,-0.42557525722384265,-0.2910085720815205,1.543069368380447,2.102045727530216,-0.6380870883875304,-1.3416407864998738,1
-0.7302547517498501,-0.7798936843528961,-1.5095325516828593,2.0381389392402363,-0.35036838120369096,0.8750706372992506,0.6121905745658967,1.6923769071889905,-0.3184708718301477,1.853795358605768,-0.6568365833034577,-0.29568448910010287,0.6437988709875049,0.8656232724396269,-0.8669790238942151,-0.3340337018350889,2.5765843486081947,0.4472135954999579,1
-0.7302547517498501,-0.7798936843528961,-1.5095325516828593,-0.57687124710854,-0.5934274321507172,-0.275127361253918,0.6121905745658967,-0.39800958884484167,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,-0.42557525722384265,-0.2910085720815205,-1.3378120386962744,-0.9275493162476737,-0.6380870883875304,-0.4472135954999579,1
1.3693851325222892,1.282226052169833,-1.5095325516828593,2.0381389392402363,2.8381102726133722,-1.4253253598070865,-1.7072988466234067,-0.39800958884484167,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,-1.1384913426980743,2.0222551169607743,1.4893271734212306,2.4815368140243454,1.772918498523889,1.3416407864998738,1
1.3693851325222892,-0.7798936843528961,0.6624567313140607,-0.57687124710854,1.835392986263026,-0.275127361253918,-1.7072988466234067,-0.39800958884484167,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,-1.3167203640666323,-1.447640416602668,-0.9761763124567663,-0.7312062228181658,-0.6380870883875304,1.3416407864998738,0
1.3693851325222892,-0.7798936843528961,0.6624567313140607,0.730633846065848,-0.44866537563365433,0.8750706372992506,0.6121905745658967,-0.39800958884484167,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,-1.3167203640666323,0.8656232724396269,0.8686155272588062,1.4528467895778108,0.9692486301103321,0.4472135954999579,0
-0.7302547517498501,1.282226052169833,-1.5095325516828593,-0.57687124710854,-0.21839612047972465,-0.275127361253918,0.6121905745658967,-0.39800958884484167,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,3.3819832857767986,-0.42557525722384265,-0.2910085720815205,-1.0076508250424427,-0.38707800530193176,-0.6380870883875304,0.4472135954999579,1
-0.7302547517498501,1.282226052169833,0.6624567313140607,-0.57687124710854,0.3283243998774865,0.8750706372992506,0.6121905745658967,1.6923769071889905,-0.3184708718301477,-0.5394338675829333,-0.6568365833034577,-0.29568448910010287,0.6437988709875049,-0.2910085720815205,1.5946704400345155,2.014430261107371,-0.6380870883875304,-1.3416407864998738,1
